name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_09.pddl,0.7,44,44,0,75.49090528488159,0,75.49090528488159,0
problem_office_09.pddl,0.7,45,45,0,108.31502079963684,0,108.31502079963684,0
problem_office_09.pddl,0.7,34,34,0,47.853121519088745,0,47.853121519088745,0
problem_office_09.pddl,0.7,33,33,0,61.80121159553528,0,61.80121159553528,0
problem_office_09.pddl,0.7,38,38,0,51.799561500549316,0,51.799561500549316,0
problem_office_09.pddl,0.7,30,30,0,78.7598593235016,0,78.7598593235016,0
problem_office_09.pddl,0.7,31,31,0,50.7324812412262,0,50.7324812412262,0
problem_office_09.pddl,0.7,49,49,0,110.45875978469849,0,110.45875978469849,0
problem_office_09.pddl,0.7,40,40,0,97.67130517959595,0,97.67130517959595,0
problem_office_09.pddl,0.7,42,42,0,76.96088814735413,0,76.96088814735413,0
problem_office_09.pddl,0.7,40,40,0,106.55789136886595,0,106.55789136886595,0
problem_office_09.pddl,0.7,46,46,0,57.31675219535828,0,57.31675219535828,0
problem_office_09.pddl,0.7,44,44,0,95.96587586402893,0,95.96587586402893,0
problem_office_09.pddl,0.7,32,32,0,46.71703314781189,0,46.71703314781189,0
problem_office_09.pddl,0.7,46,46,0,89.70170497894287,0,89.70170497894287,0
problem_office_09.pddl,0.7,26,26,0,55.953776597976685,0,55.953776597976685,0
problem_office_09.pddl,0.7,26,26,0,45.445786714553826,0,45.445786714553826,0
problem_office_09.pddl,0.7,46,46,0,98.09860420227051,0,98.09860420227051,0
problem_office_09.pddl,0.7,44,44,0,95.19244265556335,0,95.19244265556335,0
problem_office_09.pddl,0.7,57,57,0,88.7246470451355,0,88.7246470451355,0
problem_office_09.pddl,0.7,26,26,0,50.30134081840515,0,50.30134081840515,0
problem_office_09.pddl,0.6,52,52,0,100.08651971817015,0,100.08651971817015,0
problem_office_09.pddl,0.6,38,38,0,75.8159339427948,0,75.8159339427948,0
problem_office_09.pddl,0.6,46,46,0,92.48540592193605,0,92.48540592193605,0
problem_office_09.pddl,0.6,70,70,0,178.41785955429074,0,178.41785955429074,0
problem_office_09.pddl,0.6,37,37,0,111.32708764076231,0,111.32708764076231,0
problem_office_09.pddl,0.6,60,60,0,110.33473992347716,0,110.33473992347716,0
problem_office_09.pddl,0.6,63,63,0,153.29116106033325,0,153.29116106033325,0
problem_office_09.pddl,0.6,50,50,0,106.51801037788393,0,106.51801037788393,0
problem_office_09.pddl,0.6,50,50,0,96.63576078414916,0,96.63576078414916,0
problem_office_09.pddl,0.6,78,78,0,117.04881715774536,0,117.04881715774536,0
problem_office_09.pddl,0.6,73,73,0,94.01650309562685,0,94.01650309562685,0
problem_office_09.pddl,0.6,86,86,0,137.80728340148926,0,137.80728340148926,0
problem_office_09.pddl,0.6,50,50,0,82.08382105827332,0,82.08382105827332,0
