name,action probability,planned,used planner,used plan lib,time planning,time checking plan lib,total time,plan lib size
problem_office_08.pddl,0.7,61,61,0,100.36419200897215,0,100.36419200897215,0
problem_office_08.pddl,0.7,43,43,0,75.62287449836731,0,75.62287449836731,0
problem_office_08.pddl,0.7,38,38,0,50.01514959335327,0,50.01514959335327,0
problem_office_08.pddl,0.7,39,39,0,75.00065183639526,0,75.00065183639526,0
problem_office_08.pddl,0.7,31,31,0,156.10079097747803,0,156.10079097747803,0
problem_office_08.pddl,0.7,34,34,0,78.5036768913269,0,78.5036768913269,0
problem_office_08.pddl,0.7,33,33,0,68.45925807952881,0,68.45925807952881,0
problem_office_08.pddl,0.7,56,56,0,151.51737475395203,0,151.51737475395203,0
problem_office_08.pddl,0.7,23,23,0,44.76624011993408,0,44.76624011993408,0
problem_office_08.pddl,0.7,58,58,0,164.88457107543942,0,164.88457107543942,0
problem_office_08.pddl,0.7,24,24,0,46.25852060317993,0,46.25852060317993,0
problem_office_08.pddl,0.7,50,50,0,96.0129690170288,0,96.0129690170288,0
problem_office_08.pddl,0.7,24,24,0,35.155760526657104,0,35.155760526657104,0
problem_office_08.pddl,0.7,47,47,0,115.66919040679932,0,115.66919040679932,0
problem_office_08.pddl,0.7,24,24,0,116.93686366081238,0,116.93686366081238,0
problem_office_08.pddl,0.7,50,50,0,98.84475946426392,0,98.84475946426392,0
problem_office_08.pddl,0.7,44,44,0,83.10747408866881,0,83.10747408866881,0
problem_office_08.pddl,0.7,42,42,0,107.59882593154907,0,107.59882593154907,0
problem_office_08.pddl,0.7,45,45,0,81.40885925292969,0,81.40885925292969,0
problem_office_08.pddl,0.7,27,27,0,63.26525020599365,0,63.26525020599365,0
problem_office_08.pddl,0.7,32,32,0,89.5369336605072,0,89.5369336605072,0
problem_office_08.pddl,0.7,51,51,0,87.09028482437134,0,87.09028482437134,0
problem_office_08.pddl,0.6,47,47,0,94.37256669998169,0,94.37256669998169,0
problem_office_08.pddl,0.6,43,43,0,112.60116767883301,0,112.60116767883301,0
problem_office_08.pddl,0.6,52,52,0,88.96222138404846,0,88.96222138404846,0
problem_office_08.pddl,0.6,63,63,0,111.55017614364624,0,111.55017614364624,0
problem_office_08.pddl,0.6,53,53,0,86.82923674583435,0,86.82923674583435,0
problem_office_08.pddl,0.6,76,76,0,138.32045674324036,0,138.32045674324036,0
problem_office_08.pddl,0.6,60,60,0,127.27257537841795,0,127.27257537841795,0
problem_office_08.pddl,0.6,71,71,0,123.90954780578613,0,123.90954780578613,0
problem_office_08.pddl,0.6,71,71,0,164.7868700027466,0,164.7868700027466,0
problem_office_08.pddl,0.6,53,53,0,148.24618792533875,0,148.24618792533875,0
problem_office_08.pddl,0.6,55,55,0,145.05792951583862,0,145.05792951583862,0
problem_office_08.pddl,0.6,47,47,0,99.92662787437439,0,99.92662787437439,0
